"IDm","IDw","FormTime","DisTime","AgeGap"
221,820,2.2642650779,2.3389501107,-5.9647330460
89,855,0.0542354472,2.3398347755,-21.6778014596
17,543,0.8689225677,2.3430654574,39.6333398934
344,781,2.2424843150,2.3475686565,-66.0053503830
237,713,2.1090156853,2.3490704648,-15.0252094303
490,565,2.0596759677,2.3579753257,-10.6277640906
488,766,2.1855623373,2.3599103059,20.8965650085
19,803,0.1674325473,2.3652539731,11.1511637909
151,695,2.0323624157,2.3783990623,0.0123050535
210,743,0.5057840544,2.3815980347,36.9493331925
335,606,2.0263415868,2.3815986783,-29.1121757847
368,931,2.0825393877,2.3863105310,-0.1984350514
292,674,2.1561062778,2.3877488892,-2.7685667034
162,837,0.0313400889,2.3881008155,3.4681172633
382,931,2.1641614195,2.3911228762,19.5109161177
183,668,1.5747612168,2.3916438939,13.1215266751
308,583,1.5602201586,2.4038564600,-5.4770555750
201,711,0.8149440502,2.4055743184,9.4767704981
201,816,1.0740205830,2.4081109578,-25.6132335340
186,551,1.7629048325,2.4097830312,-32.7324955152
407,803,0.9981039816,2.4317151032,19.0622371843
239,750,0.9002677078,2.4393071822,18.8632528579
424,759,1.5151328609,2.4400695229,26.4310651126
320,644,2.3256950295,2.4413937455,1.5518695146
291,538,1.4609919111,2.4442706565,-6.2678468321
8,575,2.0465310746,2.4465831719,1.0949406404
267,840,1.8644646359,2.4488708079,-7.6730799468
286,696,2.2748319495,2.4512524522,7.2454506796
38,794,0.7687276501,2.4618993705,-14.3993501882
486,860,1.5720695886,2.4639754258,-27.4016958118
47,903,1.9184449726,2.4699935252,-31.2352498316
71,701,1.5948058419,2.4769579062,-4.7156651068
25,811,1.7833042256,2.4788389329,-28.6485185526
437,675,0.8802494138,2.4828557323,2.6492943650
234,549,1.4885471414,2.4845292320,-6.0738736446
92,605,1.2469543140,2.4889649990,-2.5880719816
75,781,1.9156087916,2.4995544756,-24.4771153233
34,624,2.2479280047,2.5036010708,1.5280959501
286,928,1.7078435102,2.5176595849,-10.2040668369
498,860,1.9130334900,2.5193400809,23.2094848962
100,603,1.6832972965,2.5194624392,-49.2661359822
138,617,0.6911805128,2.5250118568,-47.0003937034
398,824,2.1677314853,2.5303165773,-37.2202238973
200,576,2.4063689911,2.5357776548,-58.8670759799
444,586,2.4383951648,2.5396419637,-2.0122340397
486,931,2.5283280024,2.5403090753,-16.1386411028
200,742,1.9113771382,2.5445557683,3.3403216843
65,707,1.7576285569,2.5464297350,22.2779447412
316,630,0.5205489118,2.5465722511,-9.4179411409
342,559,2.4463904126,2.5481351050,-0.3529508642
343,809,2.5280319358,2.5481737666,-12.4643464773
353,830,2.0491758103,2.5482765262,2.1097631275
302,746,1.2939719494,2.5554636199,-30.1605206491
87,883,0.8202424790,2.5581138816,12.8932255335
212,931,1.2919804540,2.5608046182,4.6284130885
142,603,1.9372113313,2.5680300531,-44.5895101168
261,983,2.4400981398,2.5715550920,-20.7209369936
209,640,2.3323764135,2.5728995045,14.6746510204
164,624,2.0153840575,2.5761670365,8.7740111568
110,915,2.5358499596,2.5928830632,-44.8221532377
11,703,2.0070590048,2.5969356103,-59.6815376639
263,824,1.9590645763,2.5991168117,-49.3057431854
357,743,2.5681117931,2.5992235658,17.1104057563
183,630,1.3046168585,2.6006471809,1.3754008221
84,833,0.6066423223,2.6026170646,-29.6631924008
365,984,1.0799255914,2.6043864186,23.8800823426
187,569,1.7973109998,2.6115990750,34.9784685566
292,602,2.3405083891,2.6177398162,-29.8648442118
265,826,1.1145888318,2.6240430096,4.6368533245
69,738,2.3061307282,2.6249606928,23.3429103455
250,530,2.5808244666,2.6272599624,41.9755608672
226,850,0.9712674055,2.6371721765,-0.4978793882
368,545,2.5949972818,2.6388259755,16.4397974737
377,833,0.4150162204,2.6430991316,-42.3178018294
476,807,1.3351588219,2.6451396711,4.4973202173
136,992,1.6709333438,2.6473839578,-24.1659993154
158,700,2.4805849746,2.6554711575,32.2810103894
283,982,2.5464035792,2.6596992111,23.7622128773
415,977,2.0994442826,2.6644292359,-2.3483722618
224,581,2.3935605101,2.6701513203,21.7465116729
399,901,2.1139358141,2.6713246554,33.7468458740
353,875,0.7933139893,2.6735532036,-17.4148018058
416,762,2.6235458661,2.6751024925,-44.0934063121
51,820,2.2759843234,2.6786531881,10.5622167453
313,841,2.4820922689,2.6790561786,16.0278469362
499,917,0.0979529945,2.6823651404,22.5916053162
261,711,2.6470491606,2.6832724477,-16.0487678566
488,761,2.6748754044,2.6837034470,18.9136742361
399,767,2.3418578737,2.6928838967,19.6069301269
21,987,2.1626656625,2.6963048814,-13.5548758934
151,685,1.1873247702,2.7042092089,9.7035049470
242,934,2.6895247236,2.7057722288,19.3792342436
4,898,0.1371716998,2.7070766971,24.4633406864
129,604,2.5098448147,2.7101557463,0.4683619858
429,545,2.4073790541,2.7155192404,11.3055419817
161,791,2.6151427671,2.7157536846,-31.1518971028
465,913,2.1999691120,2.7164219400,26.8328070523
179,995,2.4766815602,2.7172656262,-29.0222336579
227,827,1.8800293538,2.7258740208,13.6863862423
341,811,2.5602293331,2.7270453546,-34.5778375722
177,790,1.1205118989,2.7292459372,-7.2810956485
338,842,1.2113758778,2.7402739004,-1.8853320901
201,826,1.7173382194,2.7404952421,-3.5270813888
130,844,2.5768525984,2.7454901909,12.1852736881
206,634,2.5682989831,2.7469539469,39.8394026739
40,505,2.6076041613,2.7609964806,-16.4835127131
62,634,2.1687056641,2.7630495215,9.4117602120
120,974,1.6014523387,2.7633973634,6.3240143780
165,502,1.8347262494,2.7675900831,39.2779288163
164,786,2.7622673900,2.7728135685,-25.6202700758
200,522,2.2373164537,2.7781475756,-40.2825217803
261,844,2.4194663093,2.7813696297,-15.0276459762
256,784,1.5480323824,2.7845344523,-26.7526175822
390,569,1.5208174494,2.7868957156,-0.3579660088
482,559,1.2854098068,2.7878084125,-0.0590069008
366,756,1.4366837450,2.7899758650,-18.0255810189
57,826,2.3357908895,2.7925148325,-29.3282550854
212,837,2.1092756017,2.7967580779,-18.9983166267
327,951,2.7710547648,2.7985333808,33.3363225112
191,990,2.3468618549,2.8011070858,-14.9411756772
399,703,2.3887655795,2.8034263700,-10.3371271675
386,656,2.0282535738,2.8041878254,23.0470302773
125,520,1.1284630873,2.8057616622,-26.2376498798
268,692,1.6175451407,2.8092892800,-17.4301237125
476,814,1.0407671902,2.8108658673,-46.2146275213
370,554,2.4544779434,2.8170777881,19.9809927212
411,820,2.4735483885,2.8175626097,15.3283996822
391,904,2.3377556436,2.8252731522,1.8983467691
174,946,2.3552656903,2.8304655639,4.4811199336
459,675,0.1634809672,2.8332775604,-0.1320345488
388,881,0.5991090208,2.8336299049,-19.2589354583
175,823,0.8200346943,2.8344603555,-6.3915351857
309,603,2.5613450391,2.8396255336,-36.3093909892
103,694,2.3506610167,2.8431985687,6.8349800447
337,696,1.7245996981,2.8443564226,33.9766756060
333,825,2.5187272812,2.8446966211,-33.3120937203
70,842,2.8110656398,2.8486807522,0.1315820263
8,774,2.7793751235,2.8494757270,-20.3291540645
382,578,2.7523695169,2.8516458226,21.2605757455
407,578,1.7822082032,2.8516458226,25.3379146481
420,879,2.4124593727,2.8564583648,8.9394890797
352,638,2.2291439898,2.8571092129,2.4437814004
142,712,2.7726898247,2.8658227226,21.4712970125
44,749,1.5864061838,2.8687372979,31.4621524702
334,731,1.7853619715,2.8700189228,-5.9814009182
316,760,0.1020083094,2.8708609292,-2.3723778266
309,510,2.7604525570,2.8746755087,-10.1020569977
414,927,2.3754943231,2.8752557464,-22.8539481324
94,928,2.7869154680,2.8754797105,-24.1666523944
159,892,0.3866954164,2.8811674685,-23.5704301520
187,985,2.7162892033,2.8814211873,46.6532513705
415,535,2.8661240168,2.8826346812,-2.8201767129
46,609,2.8422540241,2.8851459321,48.8720254346
7,739,2.7662431120,2.8853797334,26.6970549354
386,795,2.5088454329,2.8878402463,-18.2984115421
159,921,2.3583062879,2.8995341491,-1.6455326605
53,698,2.3726123365,2.9151166708,6.2312608430
392,841,1.5462305525,2.9233374923,-7.0109150389
406,778,2.8345575845,2.9238977659,-60.0329722741
243,896,2.1614685946,2.9332279122,19.3479529085
38,1000,0.7289447579,2.9345929045,-12.3576681657
21,520,2.4053686730,2.9364174931,-31.5118724426
156,974,2.7570905145,2.9376860532,-13.1890712301
33,984,2.8809393929,2.9400076786,-0.4428305691
236,842,2.8057284757,2.9420212578,15.0723201051
75,881,2.3852533873,2.9426413131,14.9780079982
414,533,2.7762657153,2.9435511098,13.7949246981
95,940,2.4803583143,2.9437082272,-15.8901150442
474,638,2.6373749313,2.9442183412,9.9356405703
232,581,2.6179754664,2.9445696545,22.4040617053
482,630,2.7043310326,2.9487522075,-5.5194878179
335,544,2.6118328706,2.9499752412,-16.3202618053
225,903,2.2034122044,2.9519204300,-27.3626525290
27,554,2.8430737289,2.9654080101,-2.0722499688
52,836,2.4815499771,2.9697092572,2.7048420658
59,948,1.5192563867,2.9737357399,-8.1228249621
375,566,2.9426106921,2.9747459466,7.3369696189
360,619,1.9774548139,2.9768825046,5.0542926311
387,858,2.0109535073,2.9813824789,23.7893936565
382,911,2.8029733221,2.9951330878,17.1376920115
243,843,2.7008953357,2.9970750614,6.9928988088
193,847,2.8482144876,2.9998036260,-8.5525476714
2,544,2.3147580933,       inf,-14.1253779126
2,921,2.3375117960,       inf,7.0482281629
3,794,2.5288647361,       inf,1.7307430785
4,641,1.7704025476,       inf,-6.6909395206
5,702,2.1163692821,       inf,-0.4778574948
9,795,0.1783116891,       inf,-16.3999727803
10,688,2.1517738380,       inf,-17.3460775347
10,921,1.6759923922,       inf,33.7716681759
11,884,2.2547747756,       inf,-8.3339081915
15,663,2.4661761685,       inf,18.3499262100
15,857,1.9713204550,       inf,25.8056588411
15,910,2.9403380669,       inf,26.3063996746
16,648,2.8907444562,       inf,13.8873362022
16,819,2.4709698031,       inf,6.7792421500
19,665,2.6692491975,       inf,31.8387612135
19,801,2.5200786745,       inf,11.9077804224
25,688,2.9480743695,       inf,-32.9057266630
27,548,1.0593170511,       inf,8.9764099238
31,777,2.3363549243,       inf,-29.4222524773
34,663,2.9034160537,       inf,-5.1318214183
41,535,2.5981929538,       inf,-6.0256896750
41,794,2.6403795507,       inf,-11.2097710039
44,767,0.5662005934,       inf,10.3584207597
50,956,2.2535248378,       inf,-8.3163744879
51,807,2.4833926094,       inf,17.6445635131
55,621,2.9792714582,       inf,3.1661350146
57,596,2.2106937679,       inf,-39.7163787602
60,882,2.7208577541,       inf,-19.8404186411
61,538,2.5289156872,       inf,28.7046122654
62,686,2.9378473634,       inf,-1.7361769864
64,579,2.8556901850,       inf,54.3719333038
65,844,1.3406828053,       inf,13.6109713098
65,846,1.8344164639,       inf,2.9198381326
68,922,2.1276770263,       inf,1.3295122079
68,928,2.8530848901,       inf,-11.1960194516
69,749,2.5068459346,       inf,14.0095136747
69,806,1.6876209763,       inf,22.3311221720
70,977,2.5573594645,       inf,-1.3017567842
71,842,1.8632217150,       inf,14.5715507531
72,922,1.4935122072,       inf,-6.7520489189
74,754,1.3719661916,       inf,-32.1656235330
74,788,2.2018095140,       inf,-27.8617750104
77,938,1.4623896059,       inf,-26.5429619772
78,875,2.7303155670,       inf,-2.9123837594
79,803,2.7626125736,       inf,15.6256323319
79,827,2.4567342550,       inf,11.9254004773
82,663,2.8771598395,       inf,54.9165728048
87,620,1.9879523547,       inf,-10.1823677149
89,580,2.3919080123,       inf,12.4067157722
90,566,0.8040344990,       inf,39.8347734802
90,617,2.8660514024,       inf,-9.3198860757
90,650,2.5593246514,       inf,47.2091998519
91,650,2.3740145980,       inf,1.7704308708
91,936,0.8521603647,       inf,-29.8671851958
94,505,2.8760261695,       inf,-15.7799058901
95,724,2.3056171707,       inf,12.1543387931
96,933,2.6258918073,       inf,-9.3516656485
97,650,2.7485575481,       inf,-7.5097203866
97,911,1.5819956885,       inf,-22.6611286935
99,857,2.4455459024,       inf,5.1725046252
99,903,1.3861523266,       inf,-25.2005839409
103,806,2.7491838093,       inf,15.6747116625
105,723,1.3520015006,       inf,6.5542250627
109,511,2.1200220486,       inf,-5.5107200953
111,728,2.0115321617,       inf,23.6858551262
116,562,2.0880996764,       inf,-9.3772786049
116,799,2.1972433436,       inf,2.6994054152
117,746,0.0004000699,       inf,17.5718645591
117,838,1.4147741369,       inf,52.3255787520
119,990,1.8931595726,       inf,4.8142521028
120,672,2.1200386334,       inf,40.8815712388
121,729,2.4822975769,       inf,-40.1539339043
498,769,2.7961082235,       inf,56.7405967820
124,585,2.5967354898,       inf,-40.6692091466
124,604,2.6956295149,       inf,0.1812046969
128,729,2.8450224551,       inf,1.8143547353
130,886,2.5992728384,       inf,18.8189853227
133,998,2.4270686380,       inf,-36.4384765259
136,519,2.3038665607,       inf,-14.0180276532
136,562,1.1655437793,       inf,-13.2390335332
140,637,2.1566535775,       inf,-2.4975880602
142,653,2.5623880762,       inf,-12.0040919652
144,769,2.3839208495,       inf,1.9806877751
144,790,2.8978215645,       inf,-22.4625139964
154,720,2.3922548196,       inf,49.4572196864
156,869,2.2592392494,       inf,-1.9439577935
158,595,0.5577500861,       inf,27.9500083525
163,921,2.0962637724,       inf,13.4342285085
165,600,1.7686486881,       inf,4.9244046468
169,610,2.5622746196,       inf,2.3028490645
169,905,2.4670632942,       inf,-28.4465131196
169,992,2.9828510369,       inf,-2.2439991652
172,717,2.9672594692,       inf,-1.7645081112
172,874,0.8748724986,       inf,46.1449466187
174,973,1.7938168271,       inf,21.7573790649
175,932,2.5157117121,       inf,31.7839117828
176,787,2.6364522953,       inf,-0.3123478948
177,827,1.9000471902,       inf,-13.3322007443
179,508,2.7712282608,       inf,-28.7079833952
179,658,2.9994643890,       inf,1.9755943562
180,784,2.7109353541,       inf,-35.0514018022
185,937,2.8433880219,       inf,-2.5857317916
187,877,2.3308126540,       inf,-11.7533496996
189,553,2.9640864242,       inf,-44.6544105613
189,583,2.4029260254,       inf,-16.2067608946
189,643,2.7037277544,       inf,-8.6057661257
190,533,1.4378761492,       inf,-11.3118666002
190,998,2.0757738605,       inf,-30.7772138837
193,649,2.8585235293,       inf,-31.3910549006
193,916,2.5454690525,       inf,-24.2899496937
195,643,2.8004129966,       inf,14.7082361733
195,692,1.7967642404,       inf,6.0114736825
200,752,2.0600014628,       inf,1.2960849111
200,934,1.8243644665,       inf,0.3949665808
201,562,2.7726332948,       inf,13.6255540621
203,898,2.4726834921,       inf,15.1479362683
206,556,2.4887869785,       inf,36.8525698145
207,645,2.3517662527,       inf,-11.7483903652
207,795,2.1693540593,       inf,-32.1498857829
207,947,1.7338941675,       inf,-44.8908943440
209,574,2.2056077756,       inf,45.2058856852
209,628,1.8180551389,       inf,41.1370566210
210,607,1.4190870616,       inf,32.8381111573
219,540,1.3914776307,       inf,-11.2824422365
220,603,2.4003892483,       inf,-30.5072050635
220,833,1.5895387145,       inf,-16.8733764147
227,590,0.4571410181,       inf,31.3982130813
228,827,1.2099870909,       inf,16.7448871786
228,960,1.4374258799,       inf,40.4666192962
230,1000,1.6924687973,       inf,3.2275680834
231,689,2.5400890578,       inf,-57.1903699002
232,715,2.9647749793,       inf,-35.3532455948
495,506,2.8099033168,       inf,4.0616729054
495,800,2.8029756539,       inf,-13.8388960024
242,862,2.2573564572,       inf,18.8614243714
243,635,2.6152810287,       inf,10.2238717314
244,551,2.7900151887,       inf,-30.7078964429
244,596,1.9302883439,       inf,-33.6575700201
248,927,2.7128305260,       inf,-57.0398792522
260,994,1.5587202662,       inf,-13.7607834765
261,731,2.9909088240,       inf,-21.0139497905
262,522,0.5064262744,       inf,-29.8493585562
262,704,2.6231940078,       inf,-47.1109078740
262,831,2.9450584818,       inf,-33.9653966057
266,521,2.9188874223,       inf,-3.0045519680
267,504,2.9449343311,       inf,-79.4857779521
270,630,1.4262325904,       inf,44.5716898866
270,649,1.0025313805,       inf,13.5415649552
282,832,1.0185626684,       inf,-46.7737179523
283,676,2.0638081634,       inf,38.6177050852
283,717,2.9056345315,       inf,-7.9166955666
283,808,2.1348401056,       inf,36.8814019355
284,555,2.5591993309,       inf,-4.7325452553
284,837,2.1404196643,       inf,-27.1345952594
491,788,2.5743546004,       inf,-29.1948552250
286,759,2.8237318259,       inf,2.4137914467
288,734,0.4196782024,       inf,11.7111460923
294,678,2.3847984680,       inf,30.3136317690
294,761,2.5257099118,       inf,39.9718156203
297,598,1.2501764975,       inf,8.7025431127
301,911,2.5499479548,       inf,31.7897373297
304,510,2.7501338801,       inf,-36.0515546626
305,531,2.9967422611,       inf,-28.3304124125
305,791,2.7296973000,       inf,-38.9501146574
313,911,1.9938643312,       inf,2.1257777838
317,792,2.6813074238,       inf,8.6574332732
322,760,1.8900206021,       inf,13.6208475226
323,602,2.8371333671,       inf,-11.8072820648
325,900,2.9474207222,       inf,49.1238850298
326,923,2.3146147355,       inf,7.3418677834
326,925,2.4666617785,       inf,7.6289847681
329,794,2.9704004092,       inf,50.8022578801
333,737,2.3859582168,       inf,-19.7686455506
333,742,2.8867619154,       inf,8.9961345461
341,583,2.9309499716,       inf,-10.1265220344
342,672,1.8716858247,       inf,6.3066765647
343,818,0.5476452062,       inf,-53.3257928066
346,977,2.6363552428,       inf,7.1796779673
347,509,2.1729264946,       inf,22.3837439865
347,967,2.2215382115,       inf,7.5736888890
351,978,1.0851444475,       inf,22.1317985041
353,591,0.9673218879,       inf,0.8165761757
355,985,2.6163644504,       inf,26.8912495473
358,662,2.1136808690,       inf,22.6908374967
358,803,2.6106770983,       inf,1.5067876535
358,930,1.7327401071,       inf,-8.8328540759
358,937,2.9919961146,       inf,14.7217024597
360,508,1.7791353571,       inf,-24.6896508893
360,804,2.4268085389,       inf,-20.0578849875
362,533,2.6109421766,       inf,-14.4066401831
362,556,2.4534151381,       inf,2.9835129474
365,809,1.8417682428,       inf,18.0132509034
367,893,0.7387589157,       inf,12.2796444351
368,506,2.5488381033,       inf,9.7578559930
368,532,2.1218331502,       inf,0.2565633249
368,694,2.5476825978,       inf,13.4117110681
373,645,2.8786540383,       inf,-20.9136690021
374,564,1.3264060780,       inf,-29.4733356106
374,845,1.6078693267,       inf,-51.7377548861
375,588,1.0322742405,       inf,-24.7055042103
375,695,0.9698714383,       inf,-16.8743163904
376,667,2.3766188921,       inf,-65.3677279250
379,748,2.5650275662,       inf,-4.5964802592
382,769,2.5642350918,       inf,41.7789732944
386,763,2.9383375482,       inf,26.6044946839
387,845,2.5516958415,       inf,-29.1083937165
387,949,2.9176652399,       inf,22.1481686597
392,668,2.5616105792,       inf,3.6659614144
393,501,2.5942925504,       inf,13.6928116477
393,508,2.9246432922,       inf,-20.0274635860
393,517,2.9460339117,       inf,-2.8883438033
396,511,2.7451948522,       inf,-10.5597858532
398,607,1.5345563013,       inf,10.9843207826
399,621,2.2221923987,       inf,22.8945464479
399,665,2.0783766500,       inf,42.7439721841
403,927,2.6380537714,       inf,-22.2549547633
405,690,2.4376343353,       inf,-61.2427049525
405,875,2.1486685285,       inf,-4.1574651062
407,761,2.2132385850,       inf,35.5391139247
407,864,2.9921593038,       inf,31.1608936194
408,775,2.8405396766,       inf,-18.8557146383
408,967,2.0692840951,       inf,-22.7406982640
410,608,1.6236142352,       inf,24.6325434247
411,502,2.9304439309,       inf,18.5651315520
412,520,2.7080045507,       inf,-21.1769699650
412,604,2.1234822294,       inf,9.7854864703
412,746,2.9874901425,       inf,-20.7935803340
412,788,2.1617833671,       inf,-16.2427645699
414,635,0.3840096794,       inf,7.1252222412
415,650,1.9287360233,       inf,-2.8025880413
419,642,2.0470785592,       inf,-13.3978384534
424,804,2.9573547779,       inf,6.3434775023
427,597,0.7497309385,       inf,-0.3317759705
427,938,2.0592010586,       inf,-14.3675939226
428,999,2.5706579858,       inf,-11.6138836021
433,597,2.9721921214,       inf,-12.2987076807
435,908,2.7082026074,       inf,-13.9400302520
437,809,0.0820849358,       inf,-7.4241985578
440,847,2.1252969431,       inf,22.3804953405
442,554,2.4859142796,       inf,-10.8687411875
442,588,1.7161346105,       inf,-34.9065987642
442,681,2.8348407078,       inf,-39.5738409806
445,531,1.9837434063,       inf,17.3279024603
446,664,2.6502409621,       inf,-2.9121314981
447,566,1.6424895232,       inf,20.7498645435
447,897,2.8082431483,       inf,18.0882445698
447,977,2.2110597016,       inf,28.5785066947
449,606,2.9218030532,       inf,-33.3970097092
451,549,1.2489753983,       inf,1.1704362910
451,916,2.4611841064,       inf,-18.8141668607
459,645,2.7377326814,       inf,-18.5370904487
464,921,2.1770231763,       inf,-2.2204207924
466,684,2.4536054579,       inf,63.3720882884
466,734,1.7935601588,       inf,63.6823636967
466,752,2.4366471863,       inf,60.2635306044
500,905,2.5513405505,       inf,-50.5401672751
469,893,2.8849795523,       inf,-6.5103628417
471,509,2.4583536173,       inf,-14.4386181847
472,925,1.6265597998,       inf,0.7203679957
473,738,2.1648154885,       inf,4.9685954746
473,949,2.7204217840,       inf,1.1930855037
474,708,0.9792737154,       inf,-12.6574523680
476,503,0.8745951373,       inf,-24.4911324310
476,549,2.9038084158,       inf,-10.5647208021
476,858,3.0003737686,       inf,4.2474810608
479,823,2.0806079116,       inf,-33.3146655952
486,643,1.4543323658,       inf,-11.0462503719
486,678,2.5305838349,       inf,-13.8459660496
486,884,2.8311325583,       inf,-1.7105313953
487,566,2.4847991833,       inf,-1.9295114348
488,932,2.0315357135,       inf,27.9562532508
488,946,2.5771183985,       inf,10.4887233596
488,974,2.7879547760,       inf,-5.0150375366
